ISSN	Título	Estrato	Área de Avaliação	Status
0307-0565	International Journal of Obesity	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1525-4135	Journal of Acquired Immune Deficiency Syndromes (1999)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0091-6749	Journal of Allergy and Clinical Immunology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0021-8790	Journal of Animal Ecology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1460-2091	Journal of Antimicrobial Chemotherapy (Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0305-7453	Journal of Antimicrobial Chemotherapy (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0021-8901	Journal of Applied Ecology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0305-0270	Journal of Biogeography (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1083-351X	Journal of Biological Chemistry (Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0739-1102	Journal of Biomolecular Structure & Dynamics	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0884-0431	Journal of Bone and Mineral Research	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0021-9533	Journal of Cell Science	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1549-9596	Journal of Chemical Information and Modeling	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1549-960X	Journal of Chemical Information and Modeling (Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1549-9618	Journal of Chemical Theory and Computation	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0021-9673	Journal of Chromatography (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0732-183X	Journal of Clinical Oncology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0168-3659	Journal of Controlled Release	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0022-0957	Journal of Experimental Botany	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1460-2431	Journal of Experimental Botany (Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0022-202X	Journal of Investigative Dermatology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0741-5400	Journal of Leukocyte Biology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0022-2275	Journal of Lipid Research (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0959-9428	Journal of Materials Chemistry (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0022-2593	Journal of Medical Genetics (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0022-2623	Journal of Medicinal Chemistry	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1996-0875	Journal of Medicinal Plant Research	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0022-2828	Journal of Molecular and Cellular Cardiology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
