ISSN	Título	Estrato	Área de Avaliação	Status
0895-9811	Journal of South American Earth Sciences	A2	GEOCIÊNCIAS	Atualizado
0191-8141	Journal of Structural Geology	A2	GEOCIÊNCIAS	Atualizado
1532-2882	Journal of the American Society for Information Science and Technology (Print)	A2	GEOCIÊNCIAS	Atualizado
0026-1165	Journal of the Meteorological Society of Japan	A2	GEOCIÊNCIAS	Atualizado
0272-4634	Journal of Vertebrate Paleontology	A2	GEOCIÊNCIAS	Atualizado
0377-0273	Journal of Volcanology and Geothermal Research	A2	GEOCIÊNCIAS	Atualizado
0167-6105	Journal of Wind Engineering and Industrial Aerodynamics (Print)	A2	GEOCIÊNCIAS	Atualizado
0267-8179	JQS. Journal of Quaternary Science (Print)	A2	GEOCIÊNCIAS	Atualizado
0169-2046	Landscape and Urban Planning	A2	GEOCIÊNCIAS	Atualizado
0024-1164	Lethaia (Oslo. Trykt utg.)	A2	GEOCIÊNCIAS	Atualizado
1541-5856	Limnology and Oceanography, Methods	A2	GEOCIÊNCIAS	Atualizado
1947-4253	Lithosphere	A2	GEOCIÊNCIAS	Atualizado
0305-1838	Mammal Review (Print)	A2	GEOCIÊNCIAS	Atualizado
0264-8172	Marine and Petroleum Geology	A2	GEOCIÊNCIAS	Atualizado
0025-3162	Marine Biology (Berlin)	A2	GEOCIÊNCIAS	Atualizado
0377-8398	Marine Micropaleontology (Print)	A2	GEOCIÊNCIAS	Atualizado
0025-326X	Marine Pollution Bulletin.	A2	GEOCIÊNCIAS	Atualizado
0167-577X	Materials Letters (General ed.)	A2	GEOCIÊNCIAS	Atualizado
1086-9379	Meteoritics & Planetary Science	A2	GEOCIÊNCIAS	Atualizado
0941-2948	Meteorologische Zeitschrift (Berlin)	A2	GEOCIÊNCIAS	Atualizado
0095-3628	Microbial Ecology	A2	GEOCIÊNCIAS	Atualizado
0026-265X	Microchemical Journal (Print)	A2	GEOCIÊNCIAS	Atualizado
0026-4598	Mineralium Deposita	A2	GEOCIÊNCIAS	Atualizado
1684-9981	Natural Hazards and Earth System Sciences	A2	GEOCIÊNCIAS	Atualizado
0028-1042	Naturwissenschaften	A2	GEOCIÊNCIAS	Atualizado
0925-2312	Neurocomputing (Amsterdam)	A2	GEOCIÊNCIAS	Atualizado
1023-5809	Nonlinear Processes in Geophysics	A2	GEOCIÊNCIAS	Atualizado
1616-7341	Ocean Dynamics (Print)	A2	GEOCIÊNCIAS	Atualizado
1463-5003	Ocean Modelling (Oxford. Print)	A2	GEOCIÊNCIAS	Atualizado
1812-0792	Ocean Science	A2	GEOCIÊNCIAS	Atualizado
0169-1368	Ore Geology Reviews	A2	GEOCIÊNCIAS	Atualizado
0031-0182	Palaeogeography, Palaeoclimatology, Palaeoecology	A2	GEOCIÊNCIAS	Atualizado
0031-0239	Palaeontology (London)	A2	GEOCIÊNCIAS	Atualizado
0883-1351	Palaios (Tulsa)	A2	GEOCIÊNCIAS	Atualizado
0167-8655	Pattern Recognition Letters	A2	GEOCIÊNCIAS	Atualizado
0167-2789	Physica. D, Nonlinear Phenomena (Print)	A2	GEOCIÊNCIAS	Atualizado
1550-2376	Physical Review E (Statistical, Nonlinear, and Soft Matter Physics)	A2	GEOCIÊNCIAS	Atualizado
1539-3755	Physical Review. E, Statistical, Nonlinear, and Soft Matter Physics (Print)	A2	GEOCIÊNCIAS	Atualizado
1070-6631	Physics of Fluids (1994)	A2	GEOCIÊNCIAS	Atualizado
1070-664X	Physics of Plasmas	A2	GEOCIÊNCIAS	Atualizado
0031-9201	Physics of the Earth and Planetary Interiors	A2	GEOCIÊNCIAS	Atualizado
