ISSN	Título	Estrato	Área de Avaliação	Status
1605-4806	Razón y Palabra	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1980-6949	RBBD. Revista Brasileira de Biblioteconomia e Documentação (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1981-6286	RECIIS. Electronic Journal of Communication Information and Innovation in Health (English edition. Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1981-6278	RECIIS. Revista Eletrônica de Comunicação, Informação & Inovação em Saúde (Edição em Português. Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0100-0691	Revista Brasileira de Biblioteconomia e Documentação (Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0103-3352	Revista Brasileira de Ciência Política (Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1413-2478	Revista Brasileira de Educação (Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1806-9347	Revista Brasileira de História (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2236-4781	Revista Compolitica	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1678-9822	Revista Comunicação Midiática	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0080-2107	Revista de Administração (FEA-USP)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0034-7612	Revista de Administração Pública (Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0870-7081	Revista de Comunicação e Linguagens	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0252-8843	Revista de Crítica Literaria Latinoamericana	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1678-9873	Revista de Sociologia e Política (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0104-4478	Revista de Sociologia e Política (UFPR. Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1678-765X	Revista Digital de Biblioteconomia e Ciência da Informação	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2175-8689	Revista Eco-Pós (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1692-5858	Revista Encuentros	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0104-026X	Revista Estudos Feministas (UFSC. Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2236-3467	Revista Extraprensa	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1984-8226	Revista Fronteiras (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0034-9631	Revista Iberoamericana	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1983-5213	Revista Ibero-Americana de Ciência da Informação	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2174-3681	Revista Internacional de Relaciones Publicas	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1414-4980	Revista Katálysis (Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1807-3026	Revista Latinoamericana de Ciencias de la Comunicación	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2238-1694	Revista Latinoamericana de Ciencias de la Comunicación Online	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
