ISSN	Título	Estrato	Área de Avaliação	Status
0250-8095	American Journal of Nephrology	A2	ODONTOLOGIA	Atualizado
0363-6119	American Journal of Physiology. Regulatory, Integrative and Comparative Physiology	A2	ODONTOLOGIA	Atualizado
1075-9964	Anaerobe (London. Print)	A2	ODONTOLOGIA	Atualizado
0090-6964	Annals of Biomedical Engineering	A2	ODONTOLOGIA	Atualizado
0946-2171	Applied Physics. B, Lasers and Optics (Print)	A2	ODONTOLOGIA	Atualizado
0003-9888	Archives of Disease in Childhood	A2	ODONTOLOGIA	Atualizado
0003-9969	Archives of Oral Biology	A2	ODONTOLOGIA	Atualizado
0003-9985	Archives of Pathology & Laboratory Medicine (1976)	A2	ODONTOLOGIA	Atualizado
0004-8674	Australian and New Zealand Journal of Psychiatry (Print)	A2	ODONTOLOGIA	Atualizado
1742-7835	Basic & Clinical Pharmacology & Toxicology (Print)	A2	ODONTOLOGIA	Atualizado
0735-7044	Behavioral Neuroscience	A2	ODONTOLOGIA	Atualizado
0955-8810	Behavioural Pharmacology	A2	ODONTOLOGIA	Atualizado
0006-291X	Biochemical and Biophysical Research Communications (Print)	A2	ODONTOLOGIA	Atualizado
1083-8791	Biology of Blood and Marrow Transplantation	A2	ODONTOLOGIA	Atualizado
1748-6041	Biomedical Materials (Bristol. Print)	A2	ODONTOLOGIA	Atualizado
0960-894X	Bioorganic & Medicinal Chemistry Letters (Print)	A2	ODONTOLOGIA	Atualizado
0968-0896	Bioorganic & Medicinal Chemistry (Print)	A2	ODONTOLOGIA	Atualizado
1542-0752	Birth Defects Research. Clinical and Molecular Teratology	A2	ODONTOLOGIA	Atualizado
1464-4096	BJU International (Print)	A2	ODONTOLOGIA	Atualizado
1471-2407	BMC Cancer (Online)	A2	ODONTOLOGIA	Atualizado
1471-213X	BMC Developmental Biology (Online)	A2	ODONTOLOGIA	Atualizado
1471-2288	BMC Medical Research Methodology (Online)	A2	ODONTOLOGIA	Atualizado
1471-2180	BMC Microbiology (Online)	A2	ODONTOLOGIA	Atualizado
1471-2393	BMC Pregnancy and Childbirth (Online)	A2	ODONTOLOGIA	Atualizado
1471-2458	BMC Public Health (Online)	A2	ODONTOLOGIA	Atualizado
0006-8993	Brain Research	A2	ODONTOLOGIA	Atualizado
0361-9230	Brain Research Bulletin	A2	ODONTOLOGIA	Atualizado
0306-5251	British Journal of Clinical Pharmacology (Print)	A2	ODONTOLOGIA	Atualizado
0007-1145	British Journal of Nutrition	A2	ODONTOLOGIA	Atualizado
0171-967X	Calcified Tissue International	A2	ODONTOLOGIA	Atualizado
1538-4047	Cancer Biology & Therapy	A2	ODONTOLOGIA	Atualizado
0344-5704	Cancer Chemotherapy and Pharmacology	A2	ODONTOLOGIA	Atualizado
1109-6535	Cancer Genomics & Proteomics	A2	ODONTOLOGIA	Atualizado
1871-5257	Cardiovascular & Hematological Agents in Medicinal Chemistry	A2	ODONTOLOGIA	Atualizado
0302-766X	Cell and Tissue Research (Print)	A2	ODONTOLOGIA	Atualizado
2211-3428	Cellular Oncology	A2	ODONTOLOGIA	Atualizado
0009-2614	Chemical Physics Letters (Print)	A2	ODONTOLOGIA	Atualizado
0009-2797	Chemico-Biological Interactions (Print)	A2	ODONTOLOGIA	Atualizado
0009-8981	Clinica Chimica Acta (Print)	A2	ODONTOLOGIA	Atualizado
0009-9104	Clinical and Experimental Immunology (Print)	A2	ODONTOLOGIA	Atualizado
1556-6811	Clinical and Vaccine Immunology	A2	ODONTOLOGIA	Atualizado
1523-0899	Clinical Implant Dentistry and Related Research	A2	ODONTOLOGIA	Atualizado
1708-8208	Clinical Implant Dentistry and Related Research (Online)	A2	ODONTOLOGIA	Atualizado
0261-5614	Clinical Nutrition (Edinburgh)	A2	ODONTOLOGIA	Atualizado
0905-7161	Clinical Oral Implants Research	A2	ODONTOLOGIA	Atualizado
1436-3771	Clinical Oral Investigations (Internet)	A2	ODONTOLOGIA	Atualizado
1432-6981	Clinical Oral Investigations (Print)	A2	ODONTOLOGIA	Atualizado
1536-2302	Cloning and Stem Cells	A2	ODONTOLOGIA	Atualizado
0927-7757	Colloids and Surfaces. A, Physicochemical and Engineering Aspects (Print)	A2	ODONTOLOGIA	Atualizado
1532-0456	Comparative Biochemistry and Physiology. C. Toxicology & Pharmacology	A2	ODONTOLOGIA	Atualizado
1095-6433	Comparative Biochemistry and Physiology. Part A, Molecular & Integrative Physiology	A2	ODONTOLOGIA	Atualizado
0010-440X	Comprehensive Psychiatry (Print)	A2	ODONTOLOGIA	Atualizado
0747-5632	Computers in Human Behavior	A2	ODONTOLOGIA	Atualizado
1385-2728	Current Organic Chemistry	A2	ODONTOLOGIA	Atualizado
1043-4666	Cytokine	A2	ODONTOLOGIA	Atualizado
1600-9657	Dental Traumatology (Online)	A2	ODONTOLOGIA	Atualizado
1600-4469	Dental Traumatology (Print)	A2	ODONTOLOGIA	Atualizado
