ISSN	Título	Estrato	Área de Avaliação	Status
1367-2630	New Journal of Physics	A1	ENGENHARIAS III	Atualizado
0028-646X	New Phytologist (Print)	A1	ENGENHARIAS III	Atualizado
0362-546X	Nonlinear Analysis	A1	ENGENHARIAS III	Atualizado
1468-1218	Nonlinear Analysis: Real World Applications	A1	ENGENHARIAS III	Atualizado
1040-7782	Numerical Heat Transfer. Part A, Applications	A1	ENGENHARIAS III	Atualizado
1040-7790	Numerical Heat Transfer. Part B, Fundamentals	A1	ENGENHARIAS III	Atualizado
1070-5325	Numerical Linear Algebra with Applications	A1	ENGENHARIAS III	Atualizado
0305-0483	Omega (Oxford)	A1	ENGENHARIAS III	Atualizado
1094-4087	Optics Express	A1	ENGENHARIAS III	Atualizado
0146-9592	Optics Letters	A1	ENGENHARIAS III	Atualizado
0031-0182	Palaeogeography, Palaeoclimatology, Palaeoecology	A1	ENGENHARIAS III	Atualizado
0167-8191	Parallel Computing	A1	ENGENHARIAS III	Atualizado
0031-3203	Pattern Recognition	A1	ENGENHARIAS III	Atualizado
0080-4614	Philosophical Transactions of the Royal Society of London, Series A: Mathematical and Physical Sciences	A1	ENGENHARIAS III	Atualizado
1364-503X	Philosophical Transactions - Royal Society. Mathematical, Physical and Engineering Sciences (Print)	A1	ENGENHARIAS III	Atualizado
0167-2789	Physica. D, Nonlinear Phenomena (Print)	A1	ENGENHARIAS III	Atualizado
1098-0121	Physical Review. B, Condensed Matter and Materials Physics	A1	ENGENHARIAS III	Atualizado
1550-7998	Physical Review. D, Particles, Fields, Gravitation, and Cosmology	A1	ENGENHARIAS III	Atualizado
1539-3755	Physical Review. E, Statistical, Nonlinear, and Soft Matter Physics (Print)	A1	ENGENHARIAS III	Atualizado
1079-7114	Physical Review Letters	A1	ENGENHARIAS III	Atualizado
0031-9007	Physical Review Letters (Print)	A1	ENGENHARIAS III	Atualizado
0342-1791	Physics and Chemistry of Minerals	A1	ENGENHARIAS III	Atualizado
0375-9601	Physics Letters. A (Print)	A1	ENGENHARIAS III	Atualizado
0370-2693	Physics Letters. B (Print)	A1	ENGENHARIAS III	Atualizado
1070-6631	Physics of Fluids (1994)	A1	ENGENHARIAS III	Atualizado
1571-0645	Physics of Life Reviews (Print)	A1	ENGENHARIAS III	Atualizado
0191-2917	Plant Disease	A1	ENGENHARIAS III	Atualizado
0741-3335	Plasma Physics and Controlled Fusion (Print)	A1	ENGENHARIAS III	Atualizado
0963-0252	Plasma Sources Science & Technology (Print)	A1	ENGENHARIAS III	Atualizado
1935-2735	PLoS Neglected Tropical Diseases (Online)	A1	ENGENHARIAS III	Atualizado
1932-6203	Plos One	A1	ENGENHARIAS III	Atualizado
0032-3861	Polymer (Guildford)	A1	ENGENHARIAS III	Atualizado
0032-5910	Powder Technology (Print)	A1	ENGENHARIAS III	Atualizado
0091-7435	Preventive Medicine (1972. Print)	A1	ENGENHARIAS III	Atualizado
1540-7489	Proceedings of the Combustion Institute	A1	ENGENHARIAS III	Atualizado
0018-9219	Proceedings of the IEEE	A1	ENGENHARIAS III	Atualizado
0360-1285	Progress in Energy and Combustion Science	A1	ENGENHARIAS III	Atualizado
